/jobName,/builds/buildNumber,/builds/tCases/testCaseName,/builds/tCases/testCaseExecutionDuration,/builds/tCases/testCaseExecutionStatus,/builds/tCases/buildTime,/builds/tCases/functionalArea,/builds/tCases/buildDay
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",172.0,"As a ba.com customer I want to be able to cancel my commercial booking online with young adult in pax mix in Business cabin","130","PASSED","Sat Dec 15 14:45:54 GMT 2018","POST_BOOKING_SANITY","Dec-15"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",172.0,"As a ba.com customer I want to be able add extra baggage mmb functionality for a changed OB redemption booking online with young adult in pax mix.","156","PASSED","Sat Dec 15 14:45:54 GMT 2018","POST_BOOKING_SANITY","Dec-15"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",172.0,"As a ba.com BARC customer I want to be able to add extra baggage mmb functionality for a upgraded redemption booking online with young adult in pax mix.","123","PASSED","Sat Dec 15 14:45:54 GMT 2018","POST_BOOKING_SANITY","Dec-15"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",172.0,"Executive Club member can purchase meals on long haul booking","121","PASSED","Sat Dec 15 14:45:54 GMT 2018","POST_BOOKING_SANITY","Dec-15"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",172.0,"As a ba.com customer I want to be able to reserve seat mmb functionality for a changed commercial booking online with young adult in pax mix.","372","PASSED","Sat Dec 15 14:45:54 GMT 2018","POST_BOOKING_SANITY","Dec-15"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",172.0,"As a ba.com customer I want to be able to reserve seat mmb functionality for a changed EC redemption booking online with young adult in pax mix.","163","PASSED","Sat Dec 15 14:45:54 GMT 2018","POST_BOOKING_SANITY","Dec-15"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",172.0,"As a ba.com customer I want to be able to upgrade my commercial booking online through POU link with young adult in pax mix in Business cabin.","122","PASSED","Sat Dec 15 14:45:54 GMT 2018","POST_BOOKING_SANITY","Dec-15"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",172.0,"As a ba.com customer I am able to Edit contact telephone number in MMB for NDC for multipax booking","33","PASSED","Sat Dec 15 14:45:54 GMT 2018","POST_BOOKING_SANITY","Dec-15"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",172.0,"As a ba.com EC customer I want to be able to change full avios Non-RFS booking online.","104","PASSED","Sat Dec 15 14:45:54 GMT 2018","POST_BOOKING_SANITY","Dec-15"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",172.0,"As a ba.com customer I want to be able to reserve seat mmb functionality for a changed OB redemption booking online with young adult in pax mix.","222","PASSED","Sat Dec 15 14:45:54 GMT 2018","POST_BOOKING_SANITY","Dec-15"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",172.0,"As a ba.com EC customer I want to be able to reserve seat mmb functionality for a changed redemption booking online with young adult in pax mix.","145","PASSED","Sat Dec 15 14:45:54 GMT 2018","POST_BOOKING_SANITY","Dec-15"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",172.0,"As a ba.com customer I am able to Add contact telephone number in MMB for Personal Travel for multipax booking","31","PASSED","Sat Dec 15 14:45:54 GMT 2018","POST_BOOKING_SANITY","Dec-15"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",172.0,"Verify that a ba.com customer, I can view calculate refund page correctly","30","PASSED","Sat Dec 15 14:45:54 GMT 2018","POST_BOOKING_SANITY","Dec-15"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",172.0,"As a ba.com BARC customer I want to be able to cancel my booking online.","105","PASSED","Sat Dec 15 14:45:54 GMT 2018","POST_BOOKING_SANITY","Dec-15"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",172.0,"As a ba.com customer scenarioI want to be able to upgrade my commercial booking online with young adult in pax mix from economy to business.","293","FAILED","Sat Dec 15 14:45:54 GMT 2018","POST_BOOKING_SANITY","Dec-15"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",172.0,"As a ba.com customer I am able to Edit contact telephone number in MMB for Personal Travel for multipax booking","39","PASSED","Sat Dec 15 14:45:54 GMT 2018","POST_BOOKING_SANITY","Dec-15"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",172.0,"Verify that a ba.com customer, I can cancel and see confirmation for NDC booking","42","PASSED","Sat Dec 15 14:45:54 GMT 2018","POST_BOOKING_SANITY","Dec-15"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",171.0,"As a ba.com customer I want to be able to add disability assistance mmb functionality for a changed commercial booking online with young adult in pax mix.","73","PASSED","Fri Dec 14 14:21:17 GMT 2018","POST_BOOKING_SANITY","Dec-14"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",171.0,"As a ba.com customer I want to be able to add disability assistance mmb functionality for a changed EC redemption booking online with young adult in pax mix.","58","PASSED","Fri Dec 14 14:21:17 GMT 2018","POST_BOOKING_SANITY","Dec-14"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",171.0,"As a ba.com customer I want to be able to upgrade my commercial booking online with young adult in pax mix from WTP to CW.","217","FAILED","Fri Dec 14 14:21:17 GMT 2018","POST_BOOKING_SANITY","Dec-14"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",171.0,"As a ba.com customer I am able to Add contact telephone number in MMB for NDC for multipax booking","49","PASSED","Fri Dec 14 14:21:17 GMT 2018","POST_BOOKING_SANITY","Dec-14"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",171.0,"As a ba.com customer I want to be able to reserve seat mmb functionality for a changed commercial booking online with young adult in pax mix.","195","PASSED","Fri Dec 14 14:21:17 GMT 2018","POST_BOOKING_SANITY","Dec-14"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",171.0,"As a ba.com customer I want to be able to reserve seat mmb functionality for a changed EC redemption booking online with young adult in pax mix.","148","PASSED","Fri Dec 14 14:21:17 GMT 2018","POST_BOOKING_SANITY","Dec-14"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",171.0,"As a ba.com customer I want to be able to upgrade my commercial booking online through POU link with young adult in pax mix in Business cabin.","134","PASSED","Fri Dec 14 14:21:17 GMT 2018","POST_BOOKING_SANITY","Dec-14"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",171.0,"As a ba.com customer I am able to Edit contact telephone number in MMB for NDC for multipax booking","40","PASSED","Fri Dec 14 14:21:17 GMT 2018","POST_BOOKING_SANITY","Dec-14"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",171.0,"As a ba.com BARC customer I want to be able to cancel my booking online.","91","PASSED","Fri Dec 14 14:21:17 GMT 2018","POST_BOOKING_SANITY","Dec-14"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",171.0,"As a ba.com customer scenarioI want to be able to upgrade my commercial booking online with young adult in pax mix from economy to business.","248","FAILED","Fri Dec 14 14:21:17 GMT 2018","POST_BOOKING_SANITY","Dec-14"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",171.0,"As a ba.com customer I am able to Edit contact telephone number in MMB for Personal Travel for multipax booking","41","PASSED","Fri Dec 14 14:21:17 GMT 2018","POST_BOOKING_SANITY","Dec-14"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",171.0,"Verify that a ba.com customer, I can cancel and see confirmation for NDC booking","42","PASSED","Fri Dec 14 14:21:17 GMT 2018","POST_BOOKING_SANITY","Dec-14"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",171.0,"As a ba.com EC customer I want to be able to change full avios Non-RFS booking online.","77","PASSED","Fri Dec 14 14:21:17 GMT 2018","POST_BOOKING_SANITY","Dec-14"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",171.0,"As a ba.com customer I want to be able to reserve seat mmb functionality for a changed OB redemption booking online with young adult in pax mix.","172","PASSED","Fri Dec 14 14:21:17 GMT 2018","POST_BOOKING_SANITY","Dec-14"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",171.0,"As a ba.com EC customer I want to be able to reserve seat mmb functionality for a changed redemption booking online with young adult in pax mix.","158","PASSED","Fri Dec 14 14:21:17 GMT 2018","POST_BOOKING_SANITY","Dec-14"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",171.0,"As a ba.com customer I am able to Add contact telephone number in MMB for Personal Travel for multipax booking","34","PASSED","Fri Dec 14 14:21:17 GMT 2018","POST_BOOKING_SANITY","Dec-14"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",171.0,"Verify that a ba.com customer, I can view calculate refund page correctly","30","PASSED","Fri Dec 14 14:21:17 GMT 2018","POST_BOOKING_SANITY","Dec-14"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",171.0,"As a ba.com customer I want to be able to cancel my commercial booking online with young adult in pax mix in Business cabin","96","PASSED","Fri Dec 14 14:21:17 GMT 2018","POST_BOOKING_SANITY","Dec-14"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",171.0,"As a ba.com customer I want to be able add extra baggage mmb functionality for a changed OB redemption booking online with young adult in pax mix.","176","FAILED","Fri Dec 14 14:21:17 GMT 2018","POST_BOOKING_SANITY","Dec-14"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",171.0,"As a ba.com BARC customer I want to be able to add extra baggage mmb functionality for a upgraded redemption booking online with young adult in pax mix.","126","PASSED","Fri Dec 14 14:21:17 GMT 2018","POST_BOOKING_SANITY","Dec-14"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",171.0,"Executive Club member can purchase meals on long haul booking","94","PASSED","Fri Dec 14 14:21:17 GMT 2018","POST_BOOKING_SANITY","Dec-14"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",171.0,"As a ba.com EC customer I want to be able to change full avios RFS booking online.","102","PASSED","Fri Dec 14 14:21:17 GMT 2018","POST_BOOKING_SANITY","Dec-14"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",171.0,"As a ba.com customer I want to be able to add disability assistance mmb functionality for a changed OB redemption booking online with young adult in pax mix.","90","PASSED","Fri Dec 14 14:21:17 GMT 2018","POST_BOOKING_SANITY","Dec-14"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",171.0,"As a ba.com BARC customer I want to be able to add disability assistance mmb functionality for a upgraded redemption booking online with young adult in pax mix.","67","PASSED","Fri Dec 14 14:21:17 GMT 2018","POST_BOOKING_SANITY","Dec-14"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",171.0,"As a ba.com EC customer I want to be able to add disability assistance mmb functionality for a changed redemption booking online with young adult in pax mix.","80","PASSED","Fri Dec 14 14:21:17 GMT 2018","POST_BOOKING_SANITY","Dec-14"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",171.0,"Verify that a ba.com customer, I should be asked for IATA number for NDC booking on ba.com","38","PASSED","Fri Dec 14 14:21:17 GMT 2018","POST_BOOKING_SANITY","Dec-14"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",165.0,"As a ba.com customer I want to be able to add disability assistance mmb functionality for a changed commercial booking online with young adult in pax mix.","70","PASSED","Fri Dec 07 14:41:09 GMT 2018","POST_BOOKING_SANITY","Dec-07"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",165.0,"As a ba.com customer I want to be able to add disability assistance mmb functionality for a changed EC redemption booking online with young adult in pax mix.","66","PASSED","Fri Dec 07 14:41:09 GMT 2018","POST_BOOKING_SANITY","Dec-07"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",165.0,"As a ba.com customer I want to be able to upgrade my commercial booking online with young adult in pax mix from WTP to CW.","165","PASSED","Fri Dec 07 14:41:09 GMT 2018","POST_BOOKING_SANITY","Dec-07"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",165.0,"As a ba.com customer I am able to Add contact telephone number in MMB for NDC for multipax booking","46","PASSED","Fri Dec 07 14:41:09 GMT 2018","POST_BOOKING_SANITY","Dec-07"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",165.0,"As a ba.com EC customer I want to be able to change full avios RFS booking online.","86","PASSED","Fri Dec 07 14:41:09 GMT 2018","POST_BOOKING_SANITY","Dec-07"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",165.0,"As a ba.com customer I want to be able to add disability assistance mmb functionality for a changed OB redemption booking online with young adult in pax mix.","68","PASSED","Fri Dec 07 14:41:09 GMT 2018","POST_BOOKING_SANITY","Dec-07"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",165.0,"As a ba.com BARC customer I want to be able to add disability assistance mmb functionality for a upgraded redemption booking online with young adult in pax mix.","60","PASSED","Fri Dec 07 14:41:09 GMT 2018","POST_BOOKING_SANITY","Dec-07"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",165.0,"As a ba.com EC customer I want to be able to add disability assistance mmb functionality for a changed redemption booking online with young adult in pax mix.","69","PASSED","Fri Dec 07 14:41:09 GMT 2018","POST_BOOKING_SANITY","Dec-07"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",165.0,"Verify that a ba.com customer, I should be asked for IATA number for NDC booking on ba.com","30","PASSED","Fri Dec 07 14:41:09 GMT 2018","POST_BOOKING_SANITY","Dec-07"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",165.0,"As a ba.com customer I want to be able to cancel my commercial booking online with young adult in pax mix in Business cabin","84","PASSED","Fri Dec 07 14:41:09 GMT 2018","POST_BOOKING_SANITY","Dec-07"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",165.0,"As a ba.com customer I want to be able add extra baggage mmb functionality for a changed OB redemption booking online with young adult in pax mix.","156","PASSED","Fri Dec 07 14:41:09 GMT 2018","POST_BOOKING_SANITY","Dec-07"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",165.0,"As a ba.com BARC customer I want to be able to add extra baggage mmb functionality for a upgraded redemption booking online with young adult in pax mix.","118","PASSED","Fri Dec 07 14:41:09 GMT 2018","POST_BOOKING_SANITY","Dec-07"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",165.0,"Executive Club member can purchase meals on long haul booking","96","PASSED","Fri Dec 07 14:41:09 GMT 2018","POST_BOOKING_SANITY","Dec-07"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",165.0,"As a ba.com customer I want to be able to reserve seat mmb functionality for a changed commercial booking online with young adult in pax mix.","170","PASSED","Fri Dec 07 14:41:09 GMT 2018","POST_BOOKING_SANITY","Dec-07"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",165.0,"As a ba.com customer I want to be able to reserve seat mmb functionality for a changed EC redemption booking online with young adult in pax mix.","129","PASSED","Fri Dec 07 14:41:09 GMT 2018","POST_BOOKING_SANITY","Dec-07"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",165.0,"As a ba.com customer I want to be able to upgrade my commercial booking online through POU link with young adult in pax mix in Business cabin.","122","PASSED","Fri Dec 07 14:41:09 GMT 2018","POST_BOOKING_SANITY","Dec-07"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",165.0,"As a ba.com customer I am able to Edit contact telephone number in MMB for NDC for multipax booking","37","PASSED","Fri Dec 07 14:41:09 GMT 2018","POST_BOOKING_SANITY","Dec-07"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",165.0,"As a ba.com EC customer I want to be able to change full avios Non-RFS booking online.","88","PASSED","Fri Dec 07 14:41:09 GMT 2018","POST_BOOKING_SANITY","Dec-07"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",165.0,"As a ba.com customer I want to be able to reserve seat mmb functionality for a changed OB redemption booking online with young adult in pax mix.","221","PASSED","Fri Dec 07 14:41:09 GMT 2018","POST_BOOKING_SANITY","Dec-07"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",165.0,"As a ba.com EC customer I want to be able to reserve seat mmb functionality for a changed redemption booking online with young adult in pax mix.","122","PASSED","Fri Dec 07 14:41:09 GMT 2018","POST_BOOKING_SANITY","Dec-07"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",165.0,"As a ba.com customer I am able to Add contact telephone number in MMB for Personal Travel for multipax booking","30","PASSED","Fri Dec 07 14:41:09 GMT 2018","POST_BOOKING_SANITY","Dec-07"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",165.0,"Verify that a ba.com customer, I can view calculate refund page correctly","28","PASSED","Fri Dec 07 14:41:09 GMT 2018","POST_BOOKING_SANITY","Dec-07"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",165.0,"As a ba.com BARC customer I want to be able to cancel my booking online.","80","PASSED","Fri Dec 07 14:41:09 GMT 2018","POST_BOOKING_SANITY","Dec-07"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",165.0,"As a ba.com customer scenarioI want to be able to upgrade my commercial booking online with young adult in pax mix from economy to business.","145","PASSED","Fri Dec 07 14:41:09 GMT 2018","POST_BOOKING_SANITY","Dec-07"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",165.0,"As a ba.com customer I am able to Edit contact telephone number in MMB for Personal Travel for multipax booking","32","PASSED","Fri Dec 07 14:41:09 GMT 2018","POST_BOOKING_SANITY","Dec-07"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",165.0,"Verify that a ba.com customer, I can cancel and see confirmation for NDC booking","34","PASSED","Fri Dec 07 14:41:09 GMT 2018","POST_BOOKING_SANITY","Dec-07"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking_mobile",138.0,"Customers with hand baggage only fare can purchase extra baggage","64","PASSED","Thu Dec 20 14:21:03 GMT 2018","POST_BOOKING_SANITY","Dec-20"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking_mobile",138.0,"Customer is charged the second bag rate for extra bag","39","PASSED","Thu Dec 20 14:21:03 GMT 2018","POST_BOOKING_SANITY","Dec-20"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking_mobile",138.0,"Other carrier booked in british airways COMAIR subsidary of british airways","58","PASSED","Thu Dec 20 14:21:03 GMT 2018","POST_BOOKING_SANITY","Dec-20"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking_mobile",138.0,"Excess baggage not available when booking is on hold","32","PASSED","Thu Dec 20 14:21:03 GMT 2018","POST_BOOKING_SANITY","Dec-20"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking_mobile",138.0,"Infant passengers do not get excess baggage","57","PASSED","Thu Dec 20 14:21:03 GMT 2018","POST_BOOKING_SANITY","Dec-20"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking_mobile",138.0,"Customer is charged discounted rate when purchasing excess baggage in advance","37","PASSED","Thu Dec 20 14:21:03 GMT 2018","POST_BOOKING_SANITY","Dec-20"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking_mobile",138.0,"Ability to purchase additional baggage","60","PASSED","Thu Dec 20 14:21:03 GMT 2018","POST_BOOKING_SANITY","Dec-20"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking_mobile",138.0,"Baggage pricing uses currency conversion for bookings made not in GBP, USD and EUR","47","PASSED","Thu Dec 20 14:21:03 GMT 2018","POST_BOOKING_SANITY","Dec-20"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking_mobile",138.0,"Customers can purchase up to 10 pieces of baggage per journey","74","PASSED","Thu Dec 20 14:21:03 GMT 2018","POST_BOOKING_SANITY","Dec-20"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking_mobile",138.0,"Carrier based excess baggage eligibility","45","PASSED","Thu Dec 20 14:21:03 GMT 2018","POST_BOOKING_SANITY","Dec-20"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking_mobile",138.0,"Executive Club member can purchase meals on long haul booking","86","FAILED","Thu Dec 20 14:21:03 GMT 2018","POST_BOOKING_SANITY","Dec-20"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking_mobile",138.0,"excess baggage is not available for a journey with british airways and other carrier","64","PASSED","Thu Dec 20 14:21:03 GMT 2018","POST_BOOKING_SANITY","Dec-20"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking_mobile",138.0,"Other carrier (Operating PNR) booked in british airways","57","PASSED","Thu Dec 20 14:21:03 GMT 2018","POST_BOOKING_SANITY","Dec-20"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking_mobile",137.0,"Infant passengers do not get excess baggage","67","PASSED","Wed Dec 19 14:25:48 GMT 2018","POST_BOOKING_SANITY","Dec-19"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking_mobile",137.0,"Customer is charged discounted rate when purchasing excess baggage in advance","40","PASSED","Wed Dec 19 14:25:48 GMT 2018","POST_BOOKING_SANITY","Dec-19"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking_mobile",137.0,"Customers can purchase up to 10 pieces of baggage per journey","68","PASSED","Wed Dec 19 14:25:48 GMT 2018","POST_BOOKING_SANITY","Dec-19"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking_mobile",137.0,"Carrier based excess baggage eligibility","50","PASSED","Wed Dec 19 14:25:48 GMT 2018","POST_BOOKING_SANITY","Dec-19"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking_mobile",137.0,"Executive Club member can purchase meals on long haul booking","126","PASSED","Wed Dec 19 14:25:48 GMT 2018","POST_BOOKING_SANITY","Dec-19"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking_mobile",137.0,"Customers with hand baggage only fare can purchase extra baggage","60","PASSED","Wed Dec 19 14:25:48 GMT 2018","POST_BOOKING_SANITY","Dec-19"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking_mobile",137.0,"Customer is charged the second bag rate for extra bag","31","PASSED","Wed Dec 19 14:25:48 GMT 2018","POST_BOOKING_SANITY","Dec-19"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking_mobile",137.0,"Ability to purchase additional baggage","64","PASSED","Wed Dec 19 14:25:48 GMT 2018","POST_BOOKING_SANITY","Dec-19"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking_mobile",137.0,"Baggage pricing uses currency conversion for bookings made not in GBP, USD and EUR","42","PASSED","Wed Dec 19 14:25:48 GMT 2018","POST_BOOKING_SANITY","Dec-19"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking_mobile",137.0,"Other carrier booked in british airways COMAIR subsidary of british airways","57","PASSED","Wed Dec 19 14:25:48 GMT 2018","POST_BOOKING_SANITY","Dec-19"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking_mobile",137.0,"Excess baggage not available when booking is on hold","32","PASSED","Wed Dec 19 14:25:48 GMT 2018","POST_BOOKING_SANITY","Dec-19"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking_mobile",137.0,"excess baggage is not available for a journey with british airways and other carrier","58","PASSED","Wed Dec 19 14:25:48 GMT 2018","POST_BOOKING_SANITY","Dec-19"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking_mobile",137.0,"Other carrier (Operating PNR) booked in british airways","48","PASSED","Wed Dec 19 14:25:48 GMT 2018","POST_BOOKING_SANITY","Dec-19"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking_mobile",136.0,"Infant passengers do not get excess baggage","109","PASSED","Mon Dec 17 14:37:53 GMT 2018","POST_BOOKING_SANITY","Dec-17"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking_mobile",136.0,"Customer is charged discounted rate when purchasing excess baggage in advance","63","PASSED","Mon Dec 17 14:37:53 GMT 2018","POST_BOOKING_SANITY","Dec-17"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking_mobile",136.0,"excess baggage is not available for a journey with british airways and other carrier","141","PASSED","Mon Dec 17 14:37:53 GMT 2018","POST_BOOKING_SANITY","Dec-17"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking_mobile",136.0,"Other carrier (Operating PNR) booked in british airways","79","PASSED","Mon Dec 17 14:37:53 GMT 2018","POST_BOOKING_SANITY","Dec-17"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking_mobile",136.0,"Other carrier booked in british airways COMAIR subsidary of british airways","102","PASSED","Mon Dec 17 14:37:53 GMT 2018","POST_BOOKING_SANITY","Dec-17"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking_mobile",136.0,"Excess baggage not available when booking is on hold","48","PASSED","Mon Dec 17 14:37:53 GMT 2018","POST_BOOKING_SANITY","Dec-17"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking_mobile",136.0,"Customers with hand baggage only fare can purchase extra baggage","87","PASSED","Mon Dec 17 14:37:53 GMT 2018","POST_BOOKING_SANITY","Dec-17"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking_mobile",136.0,"Customer is charged the second bag rate for extra bag","69","PASSED","Mon Dec 17 14:37:53 GMT 2018","POST_BOOKING_SANITY","Dec-17"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking_mobile",136.0,"Customers can purchase up to 10 pieces of baggage per journey","86","PASSED","Mon Dec 17 14:37:53 GMT 2018","POST_BOOKING_SANITY","Dec-17"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking_mobile",136.0,"Carrier based excess baggage eligibility","56","PASSED","Mon Dec 17 14:37:53 GMT 2018","POST_BOOKING_SANITY","Dec-17"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking_mobile",136.0,"Executive Club member can purchase meals on long haul booking","216","PASSED","Mon Dec 17 14:37:53 GMT 2018","POST_BOOKING_SANITY","Dec-17"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking_mobile",135.0,"Infant passengers do not get excess baggage","84","PASSED","Sat Dec 15 14:47:22 GMT 2018","POST_BOOKING_SANITY","Dec-15"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking_mobile",135.0,"Customer is charged discounted rate when purchasing excess baggage in advance","76","PASSED","Sat Dec 15 14:47:22 GMT 2018","POST_BOOKING_SANITY","Dec-15"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking_mobile",135.0,"Ability to purchase additional baggage","2574","PASSED","Sat Dec 15 14:47:22 GMT 2018","POST_BOOKING_SANITY","Dec-15"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking_mobile",135.0,"Baggage pricing uses currency conversion for bookings made not in GBP, USD and EUR","34","PASSED","Sat Dec 15 14:47:22 GMT 2018","POST_BOOKING_SANITY","Dec-15"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking_mobile",135.0,"excess baggage is not available for a journey with british airways and other carrier","108","PASSED","Sat Dec 15 14:47:22 GMT 2018","POST_BOOKING_SANITY","Dec-15"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking_mobile",135.0,"Other carrier (Operating PNR) booked in british airways","76","PASSED","Sat Dec 15 14:47:22 GMT 2018","POST_BOOKING_SANITY","Dec-15"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking_mobile",135.0,"Other carrier booked in british airways COMAIR subsidary of british airways","74","PASSED","Sat Dec 15 14:47:22 GMT 2018","POST_BOOKING_SANITY","Dec-15"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking_mobile",135.0,"Excess baggage not available when booking is on hold","43","PASSED","Sat Dec 15 14:47:22 GMT 2018","POST_BOOKING_SANITY","Dec-15"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking_mobile",135.0,"Customers with hand baggage only fare can purchase extra baggage","70","PASSED","Sat Dec 15 14:47:22 GMT 2018","POST_BOOKING_SANITY","Dec-15"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking_mobile",135.0,"Customer is charged the second bag rate for extra bag","40","PASSED","Sat Dec 15 14:47:22 GMT 2018","POST_BOOKING_SANITY","Dec-15"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking_mobile",135.0,"Customers can purchase up to 10 pieces of baggage per journey","113","PASSED","Sat Dec 15 14:47:22 GMT 2018","POST_BOOKING_SANITY","Dec-15"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking_mobile",135.0,"Carrier based excess baggage eligibility","70","PASSED","Sat Dec 15 14:47:22 GMT 2018","POST_BOOKING_SANITY","Dec-15"
